time,displacement,force
8.790000000000000924e+00,8.477066205337999705e-01,6.617354786406073330e-01
8.800000000000000711e+00,8.764250438761738149e-01,-1.986671641887640449e+00
8.810000000000000497e+00,9.085556792626977574e-01,3.637688670017568682e-01
8.820000000000000284e+00,8.929780509493219220e-01,1.725316414291136136e+00
8.830000000000000071e+00,9.008911936031241963e-01,1.603846336472012801e+00
8.839999999999999858e+00,8.841644997482377422e-01,-4.621871096448842420e-01
8.849999999999999645e+00,9.095003578768219299e-01,-6.601904575596428959e-01
8.859999999999999432e+00,8.884081283135942808e-01,-6.030752152530579613e-01
8.870000000000000995e+00,9.544631329928967567e-01,-1.417393203178583860e+00
8.880000000000000782e+00,8.748876041897188927e-01,-3.806676238901602477e-02
8.890000000000000568e+00,8.789359755581797051e-01,-3.361335468981281327e+00
8.900000000000000355e+00,8.469811485409803886e-01,1.644941850216643076e+00
8.910000000000000142e+00,9.097190459458892597e-01,-8.989942524849999783e-01
8.919999999999999929e+00,9.318031000268069963e-01,1.113618198084789651e-01
8.929999999999999716e+00,9.431155045103079004e-01,-1.531101818144662285e+00
8.939999999999999503e+00,8.533925213993053260e-01,-1.004722522697128362e+00
8.950000000000001066e+00,8.538016448378340506e-01,1.591217507244179874e+00
8.960000000000000853e+00,9.522001982575316603e-01,1.409482529743535606e+00
8.970000000000000639e+00,9.355653316972983857e-01,1.112064797923209003e+00
8.980000000000000426e+00,8.965753843796634426e-01,-5.387416481093234566e+00
8.990000000000000213e+00,8.462929928527935797e-01,1.466391525612125823e+00
9.000000000000000000e+00,9.021509519493342566e-01,-3.034441858623490695e+00
9.009999999999999787e+00,8.971969211711022796e-01,1.381465686668381376e-01
9.019999999999999574e+00,9.327418558451995301e-01,4.208019567609025957e-01
9.029999999999999361e+00,8.617752745743768594e-01,4.440763908019516037e+00
9.040000000000000924e+00,8.652704367215638959e-01,-9.378921480324911020e-01
9.050000000000000711e+00,9.143521013546463960e-01,-1.706332496382014563e+00
9.060000000000000497e+00,8.950251192020880486e-01,-1.208852334478234036e+00
9.070000000000000284e+00,9.942262064904304752e-01,-3.714149062816541225e+00
9.080000000000000071e+00,9.237360420807447792e-01,-7.396779752245741246e-01
9.089999999999999858e+00,9.702714503768929966e-01,7.768365593287585025e-01
9.099999999999999645e+00,8.671470784317071301e-01,1.528535343035449356e+00
9.109999999999999432e+00,9.086794047967590160e-01,-1.879245101634662962e+00
9.120000000000000995e+00,9.097494714897416124e-01,2.110610221427738242e+00
9.130000000000000782e+00,9.566495876559175660e-01,1.587587580486979677e+00
9.140000000000000568e+00,8.716895060661749017e-01,1.555634115596662870e+00
9.150000000000000355e+00,9.619399695458499266e-01,1.564209062955663310e+00
9.160000000000000142e+00,9.381496891794384174e-01,-2.782527174503597323e+00
9.169999999999999929e+00,9.375622528776408338e-01,-1.508605146250152629e+00
9.179999999999999716e+00,8.460298930221994418e-01,-2.964044687650019050e+00
9.189999999999999503e+00,8.945589566380626190e-01,-4.180670897247150464e+00
9.200000000000001066e+00,9.729332654449579509e-01,-1.721064608960377385e+00
9.210000000000000853e+00,9.557810884281066066e-01,-1.391235516714192322e+00
9.220000000000000639e+00,9.939438246648997222e-01,-1.833023485416942933e+00
9.230000000000000426e+00,9.622388538330693963e-01,1.420019594947941055e+00
9.240000000000000213e+00,8.648736237196560372e-01,1.447802413282209599e+00
9.250000000000000000e+00,9.316663419421719050e-01,2.822459764504271273e+00
9.259999999999999787e+00,9.919635648576448084e-01,2.097100787416455780e+00
9.269999999999999574e+00,9.272890462976194348e-01,-7.185126449230962997e-01
9.279999999999999361e+00,9.110863046868002968e-01,2.972093192092775671e-01
9.290000000000000924e+00,9.676221463268466216e-01,-6.666667290428966997e-01
9.300000000000000711e+00,9.502265372521356834e-01,4.054247844141149471e-01
9.310000000000000497e+00,9.115367014469961671e-01,-2.939354927796069550e+00
9.320000000000000284e+00,9.760678045657096291e-01,3.443174233484890490e+00
9.330000000000000071e+00,9.241276449361420786e-01,1.864426788027567117e+00
9.339999999999999858e+00,9.276146225890306019e-01,-2.615798918950813068e+00
9.349999999999999645e+00,9.024649299570691729e-01,1.416417440678702677e+00
9.359999999999999432e+00,9.354640077777486296e-01,-1.065318894364532198e+00
9.370000000000000995e+00,9.302781344642205852e-01,-8.788614643681726957e-01
9.380000000000000782e+00,9.760515556351119226e-01,5.623590541692525396e-02
9.390000000000000568e+00,9.498705532980927790e-01,-1.132346336916291829e+00
9.400000000000000355e+00,9.854436789525504725e-01,1.076815153181704732e+00
9.410000000000000142e+00,9.089507765439354126e-01,1.398730077106838665e-01
9.419999999999999929e+00,9.352175175212353864e-01,-2.362361746236078641e+00
9.429999999999999716e+00,9.337115426942997898e-01,-2.830266235947100917e+00
9.439999999999999503e+00,9.358218097682331482e-01,3.569942066007525394e-01
9.450000000000001066e+00,8.845083242637630239e-01,9.573484950711620700e-02
9.460000000000000853e+00,9.372792853752495157e-01,1.359225417428983729e+00
9.470000000000000639e+00,9.690900552539861712e-01,-6.015158241353285584e-01
9.480000000000000426e+00,1.001368528708744821e+00,-3.329988709452674556e+00
9.490000000000000213e+00,1.012672983165285867e+00,1.946629395830575593e+00
9.500000000000000000e+00,9.872836455379496723e-01,1.569994038176257822e+00
9.509999999999999787e+00,8.711341968423466087e-01,1.227256660076749384e+00
9.519999999999999574e+00,9.727803823227998414e-01,4.874944757621885727e-01
9.529999999999999361e+00,9.306043390942844162e-01,5.860233082553986117e-01
9.540000000000000924e+00,1.028903452426066956e+00,-3.569626030501925618e-01
9.550000000000000711e+00,9.139855736320737778e-01,1.601322295290239728e+00
9.560000000000000497e+00,9.251508282032724351e-01,2.573553396040968999e-01
9.570000000000000284e+00,9.135950147780340647e-01,2.856320253222949024e+00
9.580000000000000071e+00,1.025375582698340837e+00,-2.627115783797868698e-01
9.589999999999999858e+00,9.317821790349716249e-01,2.222045454477394044e-01
9.599999999999999645e+00,9.558505861762743860e-01,2.190190150010843606e+00
9.609999999999999432e+00,9.099802078098719882e-01,1.074461059737047197e+00
9.620000000000000995e+00,9.715810020905594202e-01,-9.379634605448274876e-01
9.630000000000000782e+00,8.930200546799503813e-01,-3.053958332320924729e+00
9.640000000000000568e+00,1.002946577695678299e+00,4.280900786869271113e-01
9.650000000000000355e+00,9.628472711278827090e-01,1.294672367675742120e+00
9.660000000000000142e+00,9.304783406165972881e-01,1.291674927023561237e+00
9.669999999999999929e+00,9.584078005315748161e-01,-9.941632642894066008e-01
9.679999999999999716e+00,1.006671544049054123e+00,-2.086720307916148931e-01
9.689999999999999503e+00,1.008386961125466996e+00,-1.772006053463241193e-01
9.700000000000001066e+00,1.012850319095352836e+00,1.726639886437119964e+00
9.710000000000000853e+00,9.759902761574765773e-01,-3.740169804207814419e+00
9.720000000000000639e+00,9.515123021540168313e-01,-4.306884445980144527e+00
9.730000000000000426e+00,9.658507729564057565e-01,1.389360041016593668e-02
9.740000000000000213e+00,9.590759110588386038e-01,2.540528059576152131e+00
9.750000000000000000e+00,1.048768110952822630e+00,-2.484484859250939426e+00
9.759999999999999787e+00,9.751237285212002170e-01,2.557994286497317082e-01
9.769999999999999574e+00,9.193980871317586345e-01,2.249344584299893812e-01
9.779999999999999361e+00,9.483118191084883852e-01,1.834939381266221137e+00
9.790000000000000924e+00,9.795053788281098406e-01,-1.146126083121883799e+00
9.800000000000000711e+00,8.995096311930125266e-01,-1.403706412354598587e+00
9.810000000000000497e+00,9.411076159338210845e-01,-1.407633210620052866e+00
9.820000000000000284e+00,9.167324647219043943e-01,1.267735074916560345e+00
9.830000000000000071e+00,9.728797528658261751e-01,-2.837956972913529885e+00
9.839999999999999858e+00,9.126638467463882298e-01,3.746503287362674267e-02
9.849999999999999645e+00,1.022384410164801638e+00,3.615173205914781196e-01
9.859999999999999432e+00,1.028647844147092316e+00,-1.771946966123970402e+00
9.870000000000000995e+00,9.477924675157973766e-01,-3.281189065774464453e+00
9.880000000000000782e+00,9.925497622590822022e-01,-5.468003231428065769e-01
9.890000000000000568e+00,9.970409233011293670e-01,-7.645971537719220557e-01
9.900000000000000355e+00,9.365043060141950981e-01,6.419232948003044115e-01
9.910000000000000142e+00,9.997497813764389951e-01,6.173900932834347488e-01
9.919999999999999929e+00,9.626185433257645752e-01,-5.976972763414973439e-02
9.929999999999999716e+00,1.004296037780149087e+00,9.490592256986438713e-01
9.939999999999999503e+00,1.016341180005744027e+00,2.251001306669439650e+00
9.950000000000001066e+00,9.819709901244126904e-01,2.511463122827278571e+00
9.960000000000000853e+00,1.047901016311889366e+00,-7.417291669163806889e-01
9.970000000000000639e+00,9.938589302919830226e-01,9.143140712534685299e-01
9.980000000000000426e+00,1.011088690272144763e+00,2.371311006684318490e-01
9.990000000000000213e+00,1.009232703144883336e+00,1.869270545507054626e-01
1.000000000000000000e+01,1.030555476463306475e+00,2.115546087213893423e-01
1.000999999999999979e+01,1.000360429645166249e+00,-1.217394577583300608e+00
1.001999999999999957e+01,1.044159781430563649e+00,9.449669034098381326e-01
1.002999999999999936e+01,9.930443686324607055e-01,-2.707017108605354938e+00
1.004000000000000092e+01,9.224311271130349876e-01,1.421084856539583108e-01
1.005000000000000071e+01,1.001545716378198003e+00,-6.536783898586805419e-01
1.006000000000000050e+01,1.005341468034774088e+00,1.277742796373194434e+00
1.007000000000000028e+01,9.904495756832045750e-01,-1.733252764941836332e+00
1.008000000000000007e+01,1.098718714700558596e+00,8.594716362649065244e-01
1.008999999999999986e+01,9.771487207174803791e-01,-8.634089672528132142e-02
1.009999999999999964e+01,1.042699709415593867e+00,8.560300781602049325e-01
1.010999999999999943e+01,1.027597398454272559e+00,5.492094112351857405e-01
1.012000000000000099e+01,1.055442415460091432e+00,1.404894390069492127e-01
1.013000000000000078e+01,1.046511057079755558e+00,3.237283316317123294e-01
1.014000000000000057e+01,1.048227562512113575e+00,-3.258679972731560737e-01
1.015000000000000036e+01,1.060041884176324389e+00,3.118963303819549449e+00
1.016000000000000014e+01,9.739238802997333133e-01,-5.970747034700971678e-01
1.016999999999999993e+01,1.047163196045952205e+00,2.630150041608854405e-02
1.017999999999999972e+01,1.046832882311419910e+00,-6.308430044484334420e-01
1.018999999999999950e+01,1.035055838616866009e+00,4.525654184559705917e-01
1.020000000000000107e+01,1.064063925775066810e+00,-6.804278427458367862e-01
1.021000000000000085e+01,9.816562080578767890e-01,-2.827602550491572497e+00
1.022000000000000064e+01,9.823770475491740983e-01,-1.729661744857388994e+00
1.023000000000000043e+01,9.684589903172496905e-01,6.856733272414469726e-02
1.024000000000000021e+01,1.036994853042278342e+00,1.892660226450304073e+00
1.025000000000000000e+01,1.032071930575933827e+00,-1.906201840144797988e+00
1.025999999999999979e+01,1.010845553264400509e+00,-2.967894494097153002e-01
1.026999999999999957e+01,1.050128251126705603e+00,-3.675607879305916370e+00
1.027999999999999936e+01,9.934064558079611640e-01,1.781056161883661781e+00
1.029000000000000092e+01,1.101273499853439031e+00,-7.484420820227638549e-01
1.030000000000000071e+01,1.159221998372471418e+00,2.633463589802796267e+00
1.031000000000000050e+01,9.611694319692225541e-01,8.919235783334874546e-01
1.032000000000000028e+01,1.023513436296441759e+00,3.479193948170772543e+00
1.033000000000000007e+01,1.038930666371857825e+00,-1.211710892531909334e+00
1.033999999999999986e+01,1.047967015931224433e+00,-2.894137106624002254e+00
1.034999999999999964e+01,1.043718962893761759e+00,1.865370836658257758e-01
1.035999999999999943e+01,9.491367060485377261e-01,1.754023976626816195e+00
1.037000000000000099e+01,1.036713260469758646e+00,1.223769524200971182e+00
1.038000000000000078e+01,1.119786539196299335e+00,2.552881350608192434e+00
1.039000000000000057e+01,1.024676933955398939e+00,3.196456525810174032e-01
1.040000000000000036e+01,9.812128918253691934e-01,-2.636105879925044332e-02
1.041000000000000014e+01,1.078791883115980399e+00,-1.967740988984770567e+00
1.041999999999999993e+01,1.077922908399604474e+00,6.770430425713590550e-01
1.042999999999999972e+01,1.078604106686283259e+00,5.759872712444421561e-01
1.043999999999999950e+01,1.061502783259647309e+00,-9.133021067045091756e-01
1.045000000000000107e+01,1.004998824107102395e+00,-3.006892608777973486e-01
1.046000000000000085e+01,1.048781038669100107e+00,-1.283300236701033492e-01
1.047000000000000064e+01,1.074518829110143958e+00,5.577044282649838980e-01
1.048000000000000043e+01,1.075752893814933442e+00,-5.393011669432536515e+00
1.049000000000000021e+01,1.085041368675097928e+00,1.284525715904464960e+00
1.050000000000000000e+01,1.006828414599222565e+00,1.412987852648859011e-01
1.050999999999999979e+01,1.098466948971309032e+00,-4.328924351768806966e-01
1.051999999999999957e+01,9.876881052846452347e-01,1.699975300136511658e+00
1.052999999999999936e+01,9.868892786448366650e-01,-1.870685987312877163e+00
1.054000000000000092e+01,1.019570845181191787e+00,5.169837467089748451e+00
1.055000000000000071e+01,1.136447465250978395e+00,2.289252374836449722e+00
1.056000000000000050e+01,9.730522871983056099e-01,-2.282458482017045931e+00
1.057000000000000028e+01,1.068357678277667588e+00,-1.423745347829703300e+00
1.058000000000000007e+01,9.853726255402865952e-01,-1.616995324391642619e+00
1.058999999999999986e+01,1.079558015799953807e+00,-2.058031106652945252e-01
1.059999999999999964e+01,1.052989759761461919e+00,-4.221618680368836252e+00
1.060999999999999943e+01,1.025331520438137023e+00,8.902409557278005980e-01
1.062000000000000099e+01,1.002236118739584292e+00,-1.209493504553190935e+00
1.063000000000000078e+01,1.087589740428819063e+00,-3.030907815180166054e-01
1.064000000000000057e+01,1.075173003107098513e+00,1.990878421122253661e+00
1.065000000000000036e+01,1.067244564734500134e+00,5.805109847207352847e-02
1.066000000000000014e+01,1.105152154096990857e+00,-1.633464200147233925e+00
1.066999999999999993e+01,1.039143942898097306e+00,2.260446103619528913e+00
1.067999999999999972e+01,1.068923348701864118e+00,-1.273024712297251781e+00
1.068999999999999950e+01,1.086684071779740357e+00,5.997951297351228339e-01
1.070000000000000107e+01,1.033887680330762837e+00,9.219575816871932172e-01
1.071000000000000085e+01,1.174686274307206846e+00,5.005606987917750328e-02
1.072000000000000064e+01,1.053451810306454295e+00,-1.841644541333555818e+00
1.073000000000000043e+01,1.122397135686741265e+00,-1.932257778881196320e+00
1.074000000000000021e+01,1.092472850702713938e+00,1.003443093595209001e+00
1.075000000000000000e+01,1.056355757998860057e+00,5.907877572196046367e-01
1.075999999999999979e+01,1.146394648974843333e+00,1.279536486301270815e+00
1.076999999999999957e+01,1.035224569207339629e+00,-2.896539274744771131e+00
1.077999999999999936e+01,1.081503737490478123e+00,1.336575798105435142e+00
1.079000000000000092e+01,9.632505116931964206e-01,-4.203857305148943069e-01
1.080000000000000071e+01,1.028015714511876233e+00,2.344927010078613705e+00
1.081000000000000050e+01,1.117561521046794848e+00,-3.617140060012313807e+00
1.082000000000000028e+01,1.077266367482055953e+00,8.068608627049372872e-01
1.083000000000000007e+01,1.081477788360646564e+00,6.354159224017050800e-01
1.083999999999999986e+01,1.097151449090348452e+00,-8.396200231456772967e-01
1.084999999999999964e+01,1.161824131496755008e+00,-9.917145857439383372e-01
1.085999999999999943e+01,1.124550140914772678e+00,-7.910150875985614283e-01
1.087000000000000099e+01,1.167239468997447682e+00,-1.169131977892046592e+00
1.088000000000000078e+01,1.144973360724924838e+00,1.523661243915402252e+00
1.089000000000000057e+01,1.116279313005882345e+00,-2.520225832619530149e+00
1.090000000000000036e+01,1.088571711041411483e+00,-5.223124322525269925e-01
1.091000000000000014e+01,1.106433661597458373e+00,-7.245239659742753746e-01
1.091999999999999993e+01,1.108697740743454840e+00,-3.075886097934484309e-01
1.092999999999999972e+01,1.035313242837770709e+00,-1.612136459784288892e-02
1.093999999999999950e+01,1.140797576341184172e+00,-1.249309368115838703e+00
1.095000000000000107e+01,1.082094412884536005e+00,2.009186583935431702e+00
1.096000000000000085e+01,1.103500109633629878e+00,1.146692000938599465e+00
1.097000000000000064e+01,1.104858982105976883e+00,2.521127772297908631e+00
1.098000000000000043e+01,1.106909097751105131e+00,-4.955517927172690684e-01
1.099000000000000021e+01,1.088244478131415116e+00,1.044528663619007203e+00
1.100000000000000000e+01,1.042725684512201489e+00,-1.758171530084387424e+00
1.100999999999999979e+01,1.012708185964594776e+00,-1.765024081015925006e+00
1.101999999999999957e+01,1.036637141288422770e+00,5.114676918767071534e-01
1.102999999999999936e+01,1.125121507254355668e+00,-1.447432556296418982e+00
1.104000000000000092e+01,1.125437479944095376e+00,-6.131885408845300089e-01
1.105000000000000071e+01,1.100794152295279993e+00,-3.795356815284440355e+00
1.106000000000000050e+01,1.109507335238514525e+00,2.725727004124739672e+00
1.107000000000000028e+01,1.024190332773959433e+00,3.774426778054169596e+00
1.108000000000000007e+01,1.061452628663290820e+00,-1.668609411314349866e-01
1.108999999999999986e+01,1.148460216350168928e+00,2.929280921755946565e+00
1.109999999999999964e+01,1.126085920158344855e+00,3.941187931239397702e-01
1.110999999999999943e+01,1.153064882114935630e+00,1.994493075802848681e-02
1.112000000000000099e+01,1.121297044560126688e+00,-1.806460650938631840e+00
1.113000000000000078e+01,1.117065505012993842e+00,1.221642911257619923e+00
1.114000000000000057e+01,1.076529115306978257e+00,1.380652344432351519e+00
1.115000000000000036e+01,1.177943588190831337e+00,-1.613767633406759883e+00
1.116000000000000014e+01,1.078750531050187700e+00,-5.186465426096436016e-01
1.116999999999999993e+01,1.127042178378654391e+00,-2.052746708746635007e-01
1.117999999999999972e+01,1.014054122257111334e+00,-2.410771019395366643e+00
1.118999999999999950e+01,1.125444908929941423e+00,-8.239241146341063082e-01
1.120000000000000107e+01,1.060364132321593100e+00,-2.838186075658152493e-02
1.121000000000000085e+01,1.108555970231528853e+00,-2.064304326046189519e+00
1.122000000000000064e+01,1.152425177330544948e+00,2.149773220552068320e+00
1.123000000000000043e+01,1.149837703099498842e+00,1.359885866840072843e+00
1.124000000000000021e+01,1.143004773006654373e+00,1.897319234426080525e+00
1.125000000000000000e+01,1.086400598364119841e+00,-2.587834952454332260e+00
1.125999999999999979e+01,1.067593647453541905e+00,-8.236322566296937486e-01
1.126999999999999957e+01,1.210427819515874415e+00,-8.090330742952754894e-01
1.127999999999999936e+01,1.108264816162512822e+00,-3.386758222133433582e-01
1.129000000000000092e+01,1.110077305057040720e+00,-1.551234776908302582e+00
1.130000000000000071e+01,1.118723888392444410e+00,-1.069017664248563149e+00
1.131000000000000050e+01,1.168087813314581114e+00,-9.210537822598198199e-01
1.132000000000000028e+01,1.164638263168163990e+00,1.383119018335812855e+00
1.133000000000000007e+01,1.145158613242079015e+00,7.693326031872304016e-01
1.133999999999999986e+01,1.103442190372568632e+00,-5.744106164842013307e-01
1.134999999999999964e+01,1.136162683405172791e+00,2.155142023464070355e+00
1.135999999999999943e+01,1.135167396120128958e+00,8.301573391175558481e-01
1.137000000000000099e+01,1.104063976810807590e+00,1.651555903209096510e+00
1.138000000000000078e+01,1.205770391621315829e+00,-1.295015187200185547e-01
1.139000000000000057e+01,1.130825914059546466e+00,-1.304384921796523100e+00
1.140000000000000036e+01,1.208661246700437841e+00,3.513318473737626402e+00
1.141000000000000014e+01,1.127386941216058869e+00,-2.081479909750118651e+00
1.141999999999999993e+01,1.172112931749227371e+00,-9.649504964870649903e-01
1.142999999999999972e+01,1.045396954298053238e+00,7.552964716256931332e-01
1.143999999999999950e+01,1.127810854081970460e+00,2.733830960743262040e+00
1.145000000000000107e+01,1.128205196044974601e+00,-4.853078887083017712e-01
1.146000000000000085e+01,1.118487443248336266e+00,-3.589063385871251732e+00
1.147000000000000064e+01,1.150889083087829556e+00,-7.269040651322404845e-01
1.148000000000000043e+01,1.174650826587611441e+00,-2.387975060587876897e+00
1.149000000000000021e+01,1.164861728031779675e+00,-1.739692587972290649e+00
1.150000000000000000e+01,1.166287507115474797e+00,-3.120018534923727049e+00
1.150999999999999979e+01,1.136190372171717478e+00,-1.154845449843708627e+00
1.151999999999999957e+01,1.079108668820867978e+00,2.068357568552414261e+00
1.152999999999999936e+01,1.131736064142574660e+00,-1.635249326966871974e+00
1.154000000000000092e+01,1.186415424831458010e+00,-1.624003586653428366e+00
1.155000000000000071e+01,1.116493444332997020e+00,-4.329418755780914951e-01
1.156000000000000050e+01,1.193104620353190981e+00,-8.682536429625195007e-01
1.157000000000000028e+01,1.090909613124225963e+00,6.112731319752955361e-01
1.158000000000000007e+01,1.176195483282551191e+00,-2.267618947256316186e+00
1.158999999999999986e+01,1.144242201640752299e+00,1.306268618411155602e+00
1.159999999999999964e+01,1.182275562064381447e+00,1.134757775308272709e+00
1.160999999999999943e+01,1.181451989584477058e+00,-2.898360910554877101e+00
1.162000000000000099e+01,1.126232810885239521e+00,5.904730636157983215e-01
1.163000000000000078e+01,1.169860599930582223e+00,-8.051572112499596479e-01
1.164000000000000057e+01,1.114874188564051849e+00,-1.564444163231044183e+00
1.165000000000000036e+01,1.110244133461092630e+00,1.545055827450726671e+00
1.166000000000000014e+01,1.135668202048182529e+00,1.868806105749753144e+00
1.166999999999999993e+01,1.163337702061250978e+00,-2.789699789353042858e-01
1.167999999999999972e+01,1.136071057135808804e+00,1.177006971316717499e+00
1.168999999999999950e+01,1.154473224479630744e+00,1.051776473568280662e-01
1.170000000000000107e+01,1.167645538740049727e+00,5.159954220974451999e-01
1.171000000000000085e+01,1.134063330526480007e+00,-5.606544888555510253e-01
1.172000000000000064e+01,1.149905995932029024e+00,1.124883407330644181e+00
1.173000000000000043e+01,1.118487593261399793e+00,-1.537318602561998926e+00
1.174000000000000021e+01,1.146294649828281553e+00,3.661770791648248036e+00
1.175000000000000000e+01,1.160441824792804999e+00,-4.341704915614826299e-01
1.175999999999999979e+01,1.172129176772364723e+00,-8.784485747517061238e-01
1.176999999999999957e+01,1.209012887454625318e+00,1.131814644295789263e+00
1.177999999999999936e+01,1.165561144242738045e+00,-1.566990868192410957e+00
1.179000000000000092e+01,1.227448577376176964e+00,-8.289958643294256246e-01
1.180000000000000071e+01,1.226629530950237079e+00,-2.546810624822389291e-01
1.181000000000000050e+01,1.120473044283916586e+00,1.350486465444870887e-02
1.182000000000000028e+01,1.214797796212601533e+00,-1.423601807721746812e-02
1.183000000000000007e+01,1.190003167187876798e+00,-4.976611090881221111e-01
1.183999999999999986e+01,1.201035199691469213e+00,4.275759486741579352e+00
1.184999999999999964e+01,1.214097141736220520e+00,-6.554655351323890322e-01
1.185999999999999943e+01,1.179808626235042679e+00,-2.243401204793644688e+00
1.187000000000000099e+01,1.259778042370194973e+00,-1.643199737152554407e+00
1.188000000000000078e+01,1.249744079356978510e+00,-6.998877769626760115e-01
1.189000000000000057e+01,1.139728904029901013e+00,1.446032712036524170e+00
1.190000000000000036e+01,1.180675036312151871e+00,4.020409743407447889e-02
1.191000000000000014e+01,1.249276750536775227e+00,1.098049925492540657e+00
1.191999999999999993e+01,1.179683949591411984e+00,-1.142449918218072513e+00
1.192999999999999972e+01,1.195772730826833108e+00,-1.947690691008371056e-01
1.193999999999999950e+01,1.161988794117649881e+00,2.352478558789093732e+00
1.195000000000000107e+01,1.176895887782309025e+00,-1.078937795791963472e+00
1.196000000000000085e+01,1.151683273939485108e+00,1.300517071508126676e+00
1.197000000000000064e+01,1.141241787502717431e+00,3.791056824167975958e-01
1.198000000000000043e+01,1.208195325119708619e+00,-1.612553480368185133e+00
1.199000000000000021e+01,1.152120517448619985e+00,9.505637057089766362e-02
1.200000000000000000e+01,1.237064572668697293e+00,-1.728364602610369616e+00
1.200999999999999979e+01,1.162901517365381387e+00,-6.179471651981230940e-01
1.201999999999999957e+01,1.175511017893848820e+00,-5.717078248649672956e-01
1.203000000000000114e+01,1.237801802678595520e+00,-9.760373189417150819e-01
1.204000000000000092e+01,1.204466309585162875e+00,-1.195460234249525078e+00
1.205000000000000071e+01,1.251699887914661025e+00,9.990238783764331387e-01
1.206000000000000050e+01,1.179579168178103821e+00,6.115852223265368925e-01
1.207000000000000028e+01,1.201637336685985602e+00,2.609012145260620752e+00
1.208000000000000007e+01,1.238664280879594903e+00,-4.294731760281280675e-01
1.208999999999999986e+01,1.153743478130166755e+00,-5.471098303622492498e-01
1.209999999999999964e+01,1.168840708910401816e+00,-1.421842064689362584e+00
1.210999999999999943e+01,1.220854330011607480e+00,-1.503126096975923476e+00
1.212000000000000099e+01,1.251486815351988691e+00,-1.456418616176611946e+00
1.213000000000000078e+01,1.207781060963553088e+00,-5.340276263822772762e+00
1.214000000000000057e+01,1.176289208445450596e+00,2.555684690475528598e+00
1.215000000000000036e+01,1.280976767539032224e+00,2.581817106438979881e+00
1.216000000000000014e+01,1.215076916298771792e+00,1.382219465973576922e+00
1.216999999999999993e+01,1.204560668409603075e+00,-9.288600935433415362e-01
1.217999999999999972e+01,1.246732139955176066e+00,-1.846866911627327856e-01
1.218999999999999950e+01,1.206663729253311113e+00,-1.741470343416247069e+00
1.220000000000000107e+01,1.201745013955787478e+00,1.654991799708118494e+00
1.221000000000000085e+01,1.268215518778523343e+00,1.017187704018946093e+00
1.222000000000000064e+01,1.245138575933498526e+00,-9.812672042401623593e-03
1.223000000000000043e+01,1.259134297864993091e+00,1.429776216809583556e+00
1.224000000000000021e+01,1.242262094247003956e+00,-3.281738808321640999e+00
1.225000000000000000e+01,1.257182338987698822e+00,-3.482896198833189683e-01
1.225999999999999979e+01,1.240445560137374947e+00,6.660075405430424533e-01
1.226999999999999957e+01,1.199127059945089835e+00,-2.419213026372356357e+00
1.228000000000000114e+01,1.271446352588246675e+00,-2.231007284770951671e-01
1.229000000000000092e+01,1.233281420582629018e+00,1.358372358285737658e+00
1.230000000000000071e+01,1.248738536114425424e+00,-1.173388463013640637e+00
1.231000000000000050e+01,1.249406997801936647e+00,-1.001824392427411281e+00
1.232000000000000028e+01,1.247700884389994602e+00,-8.939800748794368701e-02
1.233000000000000007e+01,1.233655530609804485e+00,1.037547173695045677e+00
1.233999999999999986e+01,1.198156334821096847e+00,-9.758840189764877993e-02
1.234999999999999964e+01,1.220867778552164662e+00,-2.028008232539592282e+00
1.235999999999999943e+01,1.200719169954826526e+00,-1.398211252343826150e+00
1.237000000000000099e+01,1.250494395547358861e+00,1.224813902509055641e+00
1.238000000000000078e+01,1.212584381141180279e+00,-4.165720636586880965e-01
1.239000000000000057e+01,1.191639620901525420e+00,-1.207336624515958912e+00
1.240000000000000036e+01,1.259140160788876361e+00,6.502137424835162660e-01
1.241000000000000014e+01,1.236374027660162467e+00,2.826393634922178766e+00
1.241999999999999993e+01,1.272942036137065580e+00,-6.292590385826078991e-01
1.242999999999999972e+01,1.283852562296843969e+00,-8.835209605878276973e-01
1.243999999999999950e+01,1.239656764417669921e+00,-1.527571866145724933e+00
1.245000000000000107e+01,1.272731283888770104e+00,1.102844478437684517e+00
1.246000000000000085e+01,1.218102003668206201e+00,3.650866260672535057e-01
1.247000000000000064e+01,1.171089877343163721e+00,1.882051145357101163e+00
1.248000000000000043e+01,1.241459259055820441e+00,-2.922207618173231936e+00
1.249000000000000021e+01,1.195840164673620087e+00,-6.506223474771605231e-01
1.250000000000000000e+01,1.254789195247743461e+00,-1.633046058202849149e-01
1.250999999999999979e+01,1.276269229153717211e+00,2.108205650238186735e+00
1.251999999999999957e+01,1.188588796414342896e+00,3.036853843172524492e+00
1.253000000000000114e+01,1.279393290452648824e+00,2.784702456539952298e+00
1.254000000000000092e+01,1.223802358295643877e+00,3.377524120917824835e+00
1.255000000000000071e+01,1.333818171822466869e+00,-4.182812834422401593e+00
1.256000000000000050e+01,1.205069197578946705e+00,-2.222394175380879133e+00
1.257000000000000028e+01,1.241770024747754331e+00,-2.148441407604543940e+00
1.258000000000000007e+01,1.182594330715542208e+00,8.486035789924043504e-01
1.258999999999999986e+01,1.307869591381240149e+00,-4.917546081133858382e-01
1.259999999999999964e+01,1.286908401402993229e+00,-4.088997123150972524e-01
1.260999999999999943e+01,1.271376832937824553e+00,-2.577922442314856344e+00
